Timestamp,CO2 (ppm),PM2.5 (ppm),PM10 (ppm),TVOC (ppb),NO2 (ppm)
2025-09-28 15:36:45,761.3,10.3,11.2,106.2,0.018
2025-09-28 15:36:50,779.9,6.7,15.4,71.7,0.017
2025-09-28 15:36:55,780.5,9.0,14.4,112.9,0.021
2025-09-28 15:37:00,775.4,7.2,13.6,87.5,0.020
2025-09-28 15:37:05,768.4,9.9,13.0,94.7,0.022
2025-09-28 15:37:10,759.4,8.4,12.9,129.6,0.013
2025-09-28 15:37:15,778.1,7.1,18.2,119.8,0.028
2025-09-28 15:37:20,780.6,6.9,17.9,87.0,0.016
2025-09-28 15:37:25,774.0,6.5,18.8,81.0,0.017
2025-09-28 15:37:30,783.5,9.2,12.7,74.0,0.016
2025-09-28 15:37:35,777.0,8.9,16.1,111.8,0.014
2025-09-28 15:37:40,761.3,7.3,16.7,97.3,0.021
2025-09-28 15:37:45,759.5,9.2,14.5,94.4,0.018
2025-09-28 15:37:50,780.0,6.1,12.6,85.1,0.027
2025-09-28 15:37:55,761.9,9.4,14.5,91.3,0.023
2025-09-28 15:38:00,763.9,6.2,11.5,100.9,0.022
2025-09-28 15:38:05,767.8,7.0,12.5,82.1,0.028
2025-09-28 15:38:10,783.5,8.5,13.9,117.5,0.026
2025-09-28 15:38:15,783.7,10.1,12.7,111.6,0.026
2025-09-28 15:38:20,775.3,8.5,15.8,126.9,0.027
2025-09-28 15:38:25,781.6,9.7,14.4,124.0,0.013
2025-09-28 15:38:30,768.2,8.5,11.6,128.0,0.012
2025-09-28 15:38:35,780.9,9.0,14.2,104.2,0.026
2025-09-28 15:38:40,778.8,8.2,13.1,100.5,0.022
2025-09-28 15:38:45,779.7,10.5,11.9,76.2,0.023
2025-09-28 15:38:50,774.1,7.3,12.0,122.8,0.027
2025-09-28 15:38:55,770.7,9.2,14.5,128.5,0.027
2025-09-28 15:39:00,782.4,9.6,15.8,92.9,0.028
2025-09-28 15:39:05,774.7,5.8,18.3,72.6,0.021
2025-09-28 15:39:10,781.9,6.4,17.4,119.3,0.026
2025-09-28 15:39:15,754.3,9.3,12.0,77.2,0.015
2025-09-28 15:39:20,772.8,8.7,13.5,119.1,0.015
2025-09-28 15:39:25,769.6,7.0,17.0,125.8,0.022
2025-09-28 15:39:30,754.7,8.8,16.3,120.7,0.023
2025-09-28 15:39:35,767.0,10.5,15.2,119.8,0.016
2025-09-28 15:39:40,775.5,8.4,18.7,127.0,0.020
2025-09-28 15:39:45,759.4,6.4,18.1,98.4,0.018
2025-09-28 15:39:50,772.4,5.9,17.4,90.7,0.016
2025-09-28 15:39:55,765.7,8.9,13.3,114.3,0.015
2025-09-28 15:40:00,757.8,7.3,15.9,108.1,0.017
2025-09-28 15:40:05,769.4,6.5,14.9,128.3,0.014
2025-09-28 15:40:10,756.4,5.8,14.7,96.8,0.023
2025-09-28 15:40:15,763.8,6.5,17.2,74.3,0.024
2025-09-28 15:40:20,751.4,7.6,12.2,102.6,0.026
2025-09-28 15:40:25,761.0,8.0,11.2,117.6,0.025
2025-09-28 15:40:30,775.3,7.9,16.0,127.4,0.020
2025-09-28 15:40:35,772.6,6.7,14.2,129.9,0.013
2025-09-28 15:40:40,763.1,6.1,15.3,104.6,0.024
2025-09-28 15:40:45,752.5,8.8,18.2,100.7,0.027
2025-09-28 15:40:50,753.6,10.4,18.4,87.1,0.013
2025-09-28 15:40:55,751.6,9.8,18.3,87.0,0.012
2025-09-28 15:41:00,778.5,10.5,13.4,112.0,0.020
2025-09-28 15:41:05,758.8,9.8,12.1,76.4,0.022
2025-09-28 15:41:10,774.4,8.5,14.2,108.9,0.015
2025-09-28 15:41:15,776.8,9.6,11.3,126.2,0.018
2025-09-28 15:41:20,753.0,9.3,13.6,109.7,0.028
2025-09-28 15:41:25,776.1,8.6,17.2,75.7,0.015
2025-09-28 15:41:30,763.9,10.0,16.6,113.5,0.024
2025-09-28 15:41:35,765.3,7.9,14.0,112.6,0.026
2025-09-28 15:41:40,769.8,6.8,15.6,73.4,0.021
2025-09-28 15:41:45,759.6,10.0,18.7,129.3,0.015
2025-09-28 15:41:50,770.1,9.2,14.7,90.9,0.023
2025-09-28 15:41:55,777.4,10.3,13.9,101.5,0.027
2025-09-28 15:42:00,755.3,10.4,16.4,107.8,0.018
2025-09-28 15:42:05,759.0,8.2,16.9,113.8,0.019
2025-09-28 15:42:10,762.9,8.4,14.0,91.8,0.026
2025-09-28 15:42:15,763.2,8.9,15.6,106.2,0.018
2025-09-28 15:42:20,776.0,5.7,15.5,108.0,0.020
2025-09-28 15:42:25,775.6,9.5,12.0,91.0,0.026
2025-09-28 15:42:30,771.6,10.3,13.4,121.2,0.023
2025-09-28 15:42:35,749.1,10.0,16.7,74.0,0.017
2025-09-28 15:42:40,765.9,7.7,16.2,115.2,0.018
2025-09-28 15:42:45,762.0,9.6,15.7,113.2,0.026
2025-09-28 15:42:50,774.3,7.8,15.0,119.4,0.014
2025-09-28 15:42:55,761.0,6.7,11.9,109.0,0.015
2025-09-28 15:43:00,747.7,6.9,13.1,77.1,0.021
2025-09-28 15:43:05,760.9,9.9,18.3,70.3,0.028
2025-09-28 15:43:10,756.1,7.5,11.2,115.7,0.023
2025-09-28 15:43:15,760.4,7.1,13.7,86.6,0.026
2025-09-28 15:43:20,765.3,7.3,17.1,95.3,0.023
2025-09-28 15:43:25,756.3,6.3,12.4,124.5,0.020
2025-09-28 15:43:30,765.1,7.8,14.9,77.6,0.025
2025-09-28 15:43:35,747.2,6.8,14.6,120.8,0.026
2025-09-28 15:43:40,745.9,9.0,17.8,88.3,0.018
2025-09-28 15:43:45,771.8,8.3,17.2,77.0,0.023
2025-09-28 15:43:50,746.5,8.0,17.4,85.3,0.014
2025-09-28 15:43:55,758.8,10.1,18.6,118.2,0.022
2025-09-28 15:44:00,751.3,6.4,18.4,95.5,0.020
2025-09-28 15:44:05,765.2,9.3,16.9,101.8,0.019
2025-09-28 15:44:10,771.3,10.1,19.0,90.6,0.021
2025-09-28 15:44:15,772.9,6.0,14.8,86.6,0.016
2025-09-28 15:44:20,764.9,6.2,11.4,129.1,0.016
2025-09-28 15:44:25,767.4,7.0,11.1,98.5,0.016
2025-09-28 15:44:30,751.2,6.6,18.7,73.9,0.016
2025-09-28 15:44:35,760.6,6.2,15.8,92.0,0.017
2025-09-28 15:44:40,762.8,7.1,13.0,77.6,0.026
2025-09-28 15:44:45,767.6,7.0,11.6,74.4,0.021
2025-09-28 15:44:50,748.1,9.5,16.4,87.7,0.020
2025-09-28 15:44:55,750.4,8.4,15.9,127.2,0.016
2025-09-28 15:45:00,748.0,9.0,12.4,116.9,0.019
2025-09-28 15:45:05,770.6,9.4,17.0,97.2,0.023
2025-09-28 15:45:10,744.5,6.2,13.7,93.0,0.021
2025-09-28 15:45:15,766.8,9.8,11.8,118.0,0.022
2025-09-28 15:45:20,747.4,9.6,15.9,126.5,0.014
2025-09-28 15:45:25,743.3,9.2,13.7,93.8,0.024
2025-09-28 15:45:30,764.1,10.1,11.1,112.3,0.026
2025-09-28 15:45:35,755.9,6.3,12.8,103.0,0.017
2025-09-28 15:45:40,744.7,8.9,13.0,108.1,0.017
2025-09-28 15:45:45,759.3,8.7,15.9,83.0,0.021
2025-09-28 15:45:50,758.4,7.1,15.3,119.2,0.014
2025-09-28 15:45:55,752.3,6.1,17.9,122.8,0.024
2025-09-28 15:46:00,747.5,10.1,13.0,95.8,0.016
2025-09-28 15:46:05,743.3,8.7,12.7,82.4,0.028
2025-09-28 15:46:10,757.7,7.7,17.7,115.7,0.019
2025-09-28 15:46:15,741.0,10.4,13.7,75.0,0.023
2025-09-28 15:46:20,763.3,9.6,11.4,75.2,0.024
2025-09-28 15:46:25,746.0,10.3,12.2,123.8,0.026
2025-09-28 15:46:30,743.9,8.0,12.3,73.0,0.023
2025-09-28 15:46:35,765.0,5.9,14.6,92.1,0.014
2025-09-28 15:46:40,754.3,7.6,14.5,93.5,0.016
2025-09-28 15:46:45,754.5,10.2,12.4,123.5,0.018
2025-09-28 15:46:50,766.1,8.8,18.3,129.0,0.017
2025-09-28 15:46:55,748.7,6.0,17.1,95.0,0.019
2025-09-28 15:47:00,743.7,7.0,14.6,101.8,0.018
2025-09-28 15:47:05,742.7,7.1,16.1,99.2,0.015
2025-09-28 15:47:10,762.4,9.1,17.2,79.9,0.019
2025-09-28 15:47:15,750.8,9.8,15.4,88.8,0.015
2025-09-28 15:47:20,752.0,6.2,11.9,108.6,0.012
2025-09-28 15:47:25,757.6,8.2,17.6,76.4,0.013
2025-09-28 15:47:30,753.3,10.2,13.4,70.8,0.020
2025-09-28 15:47:35,742.5,8.7,12.4,124.6,0.017
2025-09-28 15:47:40,742.1,10.1,15.9,82.7,0.022
2025-09-28 15:47:45,746.1,7.9,16.8,115.5,0.028
2025-09-28 15:47:50,761.7,6.0,17.0,112.0,0.014
2025-09-28 15:47:55,737.5,6.5,16.8,109.9,0.020
2025-09-28 15:48:00,758.4,9.5,11.2,116.0,0.024
2025-09-28 15:48:05,757.2,9.3,12.4,71.4,0.026
2025-09-28 15:48:10,765.3,9.0,14.6,100.6,0.020
2025-09-28 15:48:15,748.3,5.8,16.5,96.8,0.012
2025-09-28 15:48:20,742.0,5.9,12.1,75.7,0.016
2025-09-28 15:48:25,747.2,8.6,17.3,96.2,0.026
2025-09-28 15:48:30,765.6,10.5,14.5,101.3,0.023
2025-09-28 15:48:35,744.5,5.6,11.5,95.8,0.022
2025-09-28 15:48:40,737.3,8.5,15.8,129.6,0.018
2025-09-28 15:48:45,748.6,6.4,15.4,121.2,0.022
2025-09-28 15:48:50,751.9,5.5,15.3,79.3,0.026
2025-09-28 15:48:55,745.1,8.2,16.7,103.6,0.023
2025-09-28 15:49:00,751.0,10.3,14.2,127.9,0.024
2025-09-28 15:49:05,750.0,8.7,15.2,102.2,0.018
2025-09-28 15:49:10,743.6,7.5,15.3,78.2,0.013
2025-09-28 15:49:15,747.6,6.5,13.9,122.7,0.017
2025-09-28 15:49:20,749.3,9.8,14.8,90.5,0.017
2025-09-28 15:49:25,760.0,6.5,16.3,116.3,0.013
2025-09-28 15:49:30,739.3,6.5,11.1,71.9,0.016
2025-09-28 15:49:35,757.0,10.5,14.5,97.1,0.028
2025-09-28 15:49:40,762.5,8.8,16.2,113.0,0.025
2025-09-28 15:49:45,760.8,5.9,13.0,78.9,0.015
2025-09-28 15:49:50,756.2,9.8,18.8,85.9,0.020
2025-09-28 15:49:55,739.5,7.5,11.3,104.3,0.014
2025-09-28 15:50:00,756.4,6.8,12.7,129.4,0.017
2025-09-28 15:50:05,744.7,5.7,18.5,85.0,0.016
2025-09-28 15:50:10,733.9,5.6,13.3,79.9,0.014
2025-09-28 15:50:15,736.4,7.3,18.5,94.2,0.014
2025-09-28 15:50:20,750.1,8.8,15.4,116.2,0.023
2025-09-28 15:50:25,760.1,7.1,11.4,128.3,0.026
2025-09-28 15:50:30,737.7,7.9,12.1,115.0,0.022
2025-09-28 15:50:35,743.3,6.8,14.3,83.4,0.026
2025-09-28 15:50:40,738.4,6.0,15.8,112.5,0.015
2025-09-28 15:50:45,759.8,7.3,13.9,102.0,0.028
2025-09-28 15:50:50,737.4,5.7,11.0,97.6,0.028
2025-09-28 15:50:55,753.8,10.3,15.2,106.6,0.014
2025-09-28 15:51:00,747.3,6.2,15.5,75.3,0.023
2025-09-28 15:51:05,742.5,10.0,14.4,129.5,0.017
2025-09-28 15:51:10,744.0,8.0,12.9,114.3,0.016
2025-09-28 15:51:15,753.4,8.7,18.2,89.7,0.023
2025-09-28 15:51:20,746.0,5.5,14.6,102.7,0.027
2025-09-28 15:51:25,738.4,6.2,14.1,71.3,0.020
2025-09-28 15:51:30,735.3,10.1,11.7,95.2,0.026
2025-09-28 15:51:35,759.7,7.6,14.9,80.1,0.016
2025-09-28 15:51:40,739.4,10.2,15.2,110.1,0.014
2025-09-28 15:51:45,756.9,5.9,13.5,122.2,0.016
2025-09-28 15:51:50,742.8,9.5,12.7,108.3,0.016
2025-09-28 15:51:55,747.7,6.3,11.1,99.1,0.020
2025-09-28 15:52:00,746.3,8.5,15.8,126.4,0.016
2025-09-28 15:52:05,749.0,6.9,14.3,112.7,0.022
2025-09-28 15:52:10,736.4,10.2,11.7,126.2,0.026
2025-09-28 15:52:15,758.2,7.0,12.9,89.3,0.018
2025-09-28 15:52:20,749.7,6.9,15.4,113.8,0.023
2025-09-28 15:52:25,751.1,7.2,15.4,126.9,0.020
2025-09-28 15:52:30,747.4,8.4,17.6,125.2,0.016
2025-09-28 15:52:35,730.9,6.5,17.6,96.3,0.015
2025-09-28 15:52:40,733.0,5.7,18.8,75.9,0.022
2025-09-28 15:52:45,757.6,7.9,11.2,118.0,0.018
2025-09-28 15:52:50,745.5,6.7,14.3,100.5,0.025
2025-09-28 15:52:55,746.1,7.3,17.0,71.5,0.026
2025-09-28 15:53:00,734.4,7.7,18.2,101.5,0.013
2025-09-28 15:53:05,743.3,6.5,11.9,119.7,0.020
2025-09-28 15:53:10,729.2,10.5,12.0,108.4,0.019
2025-09-28 15:53:15,739.3,7.1,12.1,89.4,0.027
2025-09-28 15:53:20,747.8,8.0,14.3,90.7,0.022
2025-09-28 15:53:25,739.2,6.7,12.8,80.3,0.014
2025-09-28 15:53:30,743.1,7.3,18.2,98.7,0.025
2025-09-28 15:53:35,752.1,6.7,12.6,126.4,0.014
2025-09-28 15:53:40,737.4,8.1,17.0,104.5,0.012
2025-09-28 15:53:45,751.7,5.7,11.6,102.8,0.016
2025-09-28 15:53:50,751.6,5.6,15.9,103.3,0.027
2025-09-28 15:53:55,745.6,8.9,13.2,104.7,0.020
2025-09-28 15:54:00,729.7,7.9,14.6,94.0,0.020
2025-09-28 15:54:05,738.6,5.7,17.0,78.2,0.020
2025-09-28 15:54:10,740.8,8.1,18.6,108.3,0.026
2025-09-28 15:54:15,734.1,5.7,15.8,129.6,0.021
2025-09-28 15:54:20,754.6,7.6,16.1,90.2,0.016
2025-09-28 15:54:25,734.4,8.0,16.1,88.1,0.023
2025-09-28 15:54:30,744.1,9.3,12.9,96.2,0.013
2025-09-28 15:54:35,739.9,10.1,11.3,116.6,0.021
2025-09-28 15:54:40,733.1,6.0,14.0,88.7,0.023
2025-09-28 15:54:45,746.4,6.7,18.2,82.5,0.028
2025-09-28 15:54:50,728.9,6.5,15.6,122.9,0.023
2025-09-28 15:54:55,741.1,7.7,13.2,94.9,0.027
2025-09-28 15:55:00,737.2,8.6,14.4,109.6,0.016
2025-09-28 15:55:05,724.7,7.3,15.2,108.6,0.016
2025-09-28 15:55:10,728.1,6.1,12.9,96.4,0.015
2025-09-28 15:55:15,726.1,9.5,17.7,112.9,0.017
2025-09-28 15:55:20,747.8,7.1,17.3,107.8,0.015
2025-09-28 15:55:25,736.0,6.3,15.8,101.7,0.028
2025-09-28 15:55:30,725.9,5.7,18.1,83.9,0.018
2025-09-28 15:55:35,725.2,9.7,14.9,81.6,0.013
2025-09-28 15:55:40,741.6,9.4,15.2,72.7,0.020
2025-09-28 15:55:45,749.8,10.0,15.3,115.9,0.016
2025-09-28 15:55:50,728.8,9.3,17.9,106.5,0.017
2025-09-28 15:55:55,748.0,5.6,18.0,112.1,0.026
2025-09-28 15:56:00,752.2,9.1,18.9,84.4,0.021
2025-09-28 15:56:05,742.7,10.1,16.9,73.7,0.014
2025-09-28 15:56:10,740.0,6.7,12.8,112.7,0.014
2025-09-28 15:56:15,747.9,7.2,17.9,128.6,0.023
2025-09-28 15:56:20,748.5,7.8,17.0,91.6,0.021
2025-09-28 15:56:25,733.5,10.2,12.5,73.4,0.028
2025-09-28 15:56:30,730.5,5.5,17.6,74.7,0.022
2025-09-28 15:56:35,733.9,9.0,16.5,81.0,0.015
2025-09-28 15:56:40,725.9,9.2,18.9,105.4,0.028
2025-09-28 15:56:45,746.7,9.5,18.4,98.1,0.019
2025-09-28 15:56:50,741.6,7.6,18.1,106.8,0.017
2025-09-28 15:56:55,749.0,8.9,15.8,129.5,0.015
2025-09-28 15:57:00,725.4,8.2,17.5,118.9,0.026
2025-09-28 15:57:05,730.7,7.2,15.0,108.3,0.016
2025-09-28 15:57:10,735.2,7.2,14.6,120.7,0.024
2025-09-28 15:57:15,749.5,7.2,15.3,87.1,0.017
2025-09-28 15:57:20,734.4,5.8,17.6,75.0,0.021
2025-09-28 15:57:25,725.2,8.8,16.0,72.7,0.013
2025-09-28 15:57:30,732.3,9.8,16.8,98.1,0.022
2025-09-28 15:57:35,719.9,5.5,17.9,113.9,0.023
2025-09-28 15:57:40,743.6,5.8,12.2,81.2,0.025
2025-09-28 15:57:45,746.9,10.2,15.1,81.6,0.021
2025-09-28 15:57:50,724.7,9.4,11.4,90.6,0.013
2025-09-28 15:57:55,731.4,8.6,17.8,104.9,0.016
2025-09-28 15:58:00,728.7,9.2,11.2,82.2,0.013
2025-09-28 15:58:05,727.4,10.0,13.6,107.3,0.016
2025-09-28 15:58:10,731.4,7.3,11.6,82.3,0.023
2025-09-28 15:58:15,741.2,6.7,16.1,114.3,0.015
2025-09-28 15:58:20,734.8,9.8,16.7,85.0,0.018
2025-09-28 15:58:25,733.3,8.7,13.8,86.0,0.026
2025-09-28 15:58:30,720.5,8.6,17.6,74.3,0.017
2025-09-28 15:58:35,726.1,7.9,14.8,128.3,0.014
2025-09-28 15:58:40,741.2,6.9,15.4,70.4,0.019
2025-09-28 15:58:45,731.1,6.5,12.6,70.3,0.017
2025-09-28 15:58:50,737.3,8.3,13.4,123.3,0.018
2025-09-28 15:58:55,726.6,6.1,14.8,105.8,0.026
2025-09-28 15:59:00,717.6,8.1,16.9,110.8,0.022
2025-09-28 15:59:05,746.1,7.6,18.1,90.1,0.017
2025-09-28 15:59:10,739.3,6.7,17.6,105.0,0.025
2025-09-28 15:59:15,746.4,6.7,14.8,123.3,0.018
2025-09-28 15:59:20,732.6,6.1,14.1,78.0,0.021
2025-09-28 15:59:25,744.1,6.8,15.0,73.5,0.018
2025-09-28 15:59:30,735.3,10.2,15.1,81.2,0.017
2025-09-28 15:59:35,739.2,6.6,12.3,114.8,0.026
2025-09-28 15:59:40,716.8,5.5,11.2,93.7,0.023
2025-09-28 15:59:45,744.4,6.4,12.7,107.3,0.026
2025-09-28 15:59:50,719.8,5.9,16.8,105.9,0.013
2025-09-28 15:59:55,728.8,6.4,12.2,76.5,0.022
2025-09-28 16:00:00,727.0,9.6,17.9,71.6,0.015
2025-09-28 16:00:05,740.7,10.1,15.1,111.9,0.015
2025-09-28 16:00:10,741.5,6.2,18.7,90.4,0.018
2025-09-28 16:00:15,716.9,7.8,16.9,99.2,0.023
2025-09-28 16:00:20,721.9,9.8,15.6,127.9,0.016
2025-09-28 16:00:25,731.5,9.6,13.1,105.5,0.016
2025-09-28 16:00:30,730.0,9.7,17.3,90.6,0.024
2025-09-28 16:00:35,732.5,5.5,15.9,115.0,0.017
2025-09-28 16:00:40,735.6,8.4,11.1,107.7,0.018
2025-09-28 16:00:45,736.6,10.3,15.1,119.3,0.014
2025-09-28 16:00:50,731.7,6.8,11.5,95.6,0.021
2025-09-28 16:00:55,716.5,10.2,14.9,107.9,0.027
2025-09-28 16:01:00,741.4,8.0,16.5,113.1,0.020
2025-09-28 16:01:05,737.0,5.8,12.1,80.2,0.023
2025-09-28 16:01:10,715.8,9.5,17.8,125.1,0.027
2025-09-28 16:01:15,713.5,5.8,16.5,100.0,0.023
2025-09-28 16:01:20,741.8,6.9,13.3,84.8,0.012
2025-09-28 16:01:25,740.7,9.7,13.2,103.7,0.015
2025-09-28 16:01:30,712.9,6.4,14.9,86.7,0.020
2025-09-28 16:01:35,737.7,9.1,14.6,103.0,0.014
2025-09-28 16:01:40,717.5,10.4,18.5,97.7,0.014
2025-09-28 16:01:45,713.4,8.8,12.6,89.2,0.017
2025-09-28 16:01:50,727.7,7.5,14.5,122.9,0.018
2025-09-28 16:01:55,726.8,7.1,17.4,127.5,0.026
2025-09-28 16:02:00,738.4,9.3,15.9,73.2,0.022
2025-09-28 16:02:05,740.9,8.2,12.5,124.0,0.024
2025-09-28 16:02:10,730.4,7.1,16.8,83.2,0.016
2025-09-28 16:02:15,726.5,9.0,11.1,111.1,0.027
2025-09-28 16:02:20,719.2,6.3,18.2,113.6,0.018
2025-09-28 16:02:25,717.5,6.8,18.1,97.5,0.026
2025-09-28 16:02:30,722.0,9.1,15.4,113.4,0.016
2025-09-28 16:02:35,734.4,8.0,13.5,86.1,0.021
2025-09-28 16:02:40,714.4,7.5,12.1,79.1,0.016
2025-09-28 16:02:45,721.7,9.2,11.1,126.2,0.023
2025-09-28 16:02:50,716.0,7.0,14.8,72.9,0.016
2025-09-28 16:02:55,722.3,9.9,16.3,122.1,0.027
2025-09-28 16:03:00,720.1,10.4,16.3,92.0,0.026
2025-09-28 16:03:05,734.4,5.7,17.6,83.2,0.024
2025-09-28 16:03:10,722.6,8.1,15.3,75.7,0.016
2025-09-28 16:03:15,722.2,10.2,16.4,121.9,0.021
2025-09-28 16:03:20,735.1,7.5,17.5,111.8,0.027
2025-09-28 16:03:25,724.9,6.7,11.5,120.7,0.018
2025-09-28 16:03:30,729.9,8.8,14.2,94.7,0.024
2025-09-28 16:03:35,726.7,9.2,12.6,115.0,0.024
2025-09-28 16:03:40,715.7,8.9,15.8,115.3,0.026
2025-09-28 16:03:45,709.0,9.9,12.0,128.6,0.022
2025-09-28 16:03:50,712.0,7.6,14.5,120.8,0.017
2025-09-28 16:03:55,736.7,5.9,11.7,89.4,0.023
2025-09-28 16:04:00,720.4,6.2,17.6,127.3,0.027
2025-09-28 16:04:05,713.4,6.8,12.0,102.6,0.020
2025-09-28 16:04:10,721.2,8.0,18.6,98.0,0.014
2025-09-28 16:04:15,713.4,8.8,11.2,128.6,0.015
2025-09-28 16:04:20,715.9,9.6,16.9,91.4,0.028
2025-09-28 16:04:25,728.4,7.5,17.7,114.4,0.014
2025-09-28 16:04:30,718.1,7.7,12.3,82.6,0.022
2025-09-28 16:04:35,728.2,6.1,11.4,85.1,0.019
2025-09-28 16:04:40,734.0,5.6,14.1,99.8,0.018
2025-09-28 16:04:45,725.8,9.6,13.0,95.6,0.022
2025-09-28 16:04:50,716.8,7.6,16.8,84.7,0.015
2025-09-28 16:04:55,713.6,10.0,16.8,76.3,0.020
2025-09-28 16:05:00,728.7,7.5,15.6,114.1,0.016
2025-09-28 16:05:05,726.7,10.2,11.5,94.7,0.015
2025-09-28 16:05:10,733.9,7.7,13.5,113.1,0.026
2025-09-28 16:05:15,727.8,9.8,11.3,77.1,0.027
2025-09-28 16:05:20,724.7,8.7,15.0,73.4,0.025
2025-09-28 16:05:25,716.8,9.5,18.2,100.6,0.024
2025-09-28 16:05:30,724.5,10.3,15.4,114.7,0.014
2025-09-28 16:05:35,721.2,9.5,17.3,114.0,0.024
2025-09-28 16:05:40,714.9,5.7,11.9,101.5,0.013
2025-09-28 16:05:45,733.1,6.7,13.9,83.9,0.018
2025-09-28 16:05:50,720.9,9.3,17.7,104.1,0.024
2025-09-28 16:05:55,724.3,9.1,13.5,78.7,0.017
2025-09-28 16:06:00,716.7,9.6,15.4,83.4,0.027
2025-09-28 16:06:05,733.8,9.5,18.4,103.2,0.025
2025-09-28 16:06:10,730.0,6.0,12.8,120.0,0.013
2025-09-28 16:06:15,709.2,6.4,12.1,94.5,0.018
2025-09-28 16:06:20,734.0,9.4,18.3,108.9,0.027
2025-09-28 16:06:25,729.6,10.3,12.4,100.1,0.018
2025-09-28 16:06:30,725.0,10.4,12.9,109.1,0.027
2025-09-28 16:06:35,726.3,7.6,11.8,87.0,0.020
2025-09-28 16:06:40,714.2,6.3,11.2,117.0,0.016
2025-09-28 16:06:45,721.2,8.0,12.6,116.9,0.016
2025-09-28 16:06:50,729.0,9.0,11.9,82.1,0.025
2025-09-28 16:06:55,720.8,10.0,17.9,86.1,0.027
2025-09-28 16:07:00,722.2,9.6,15.2,116.1,0.026
2025-09-28 16:07:05,711.0,8.5,17.6,90.5,0.017
2025-09-28 16:07:10,708.5,5.8,16.0,93.4,0.026
2025-09-28 16:07:15,723.7,5.6,16.4,117.6,0.013
2025-09-28 16:07:20,728.1,5.9,17.3,112.2,0.017
2025-09-28 16:07:25,731.6,8.3,16.0,75.0,0.028
2025-09-28 16:07:30,706.7,6.6,12.0,110.3,0.021
2025-09-28 16:07:35,712.4,9.6,12.8,79.4,0.013
2025-09-28 16:07:40,723.9,7.1,19.0,87.5,0.019
2025-09-28 16:07:45,725.8,6.6,17.3,77.5,0.024
2025-09-28 16:07:50,717.8,6.7,15.8,81.5,0.021
2025-09-28 16:07:55,724.1,7.2,11.9,124.4,0.019
2025-09-28 16:08:00,723.2,7.6,14.5,72.0,0.019
2025-09-28 16:08:05,717.4,9.5,16.4,95.6,0.025
2025-09-28 16:08:10,710.3,8.6,11.6,103.0,0.028
2025-09-28 16:08:15,722.6,8.6,15.4,78.3,0.022
2025-09-28 16:08:20,730.7,7.4,15.5,120.9,0.019
2025-09-28 16:08:25,703.9,9.1,14.5,77.7,0.017
2025-09-28 16:08:30,710.7,10.3,14.8,129.9,0.022
2025-09-28 16:08:35,728.2,8.5,13.0,104.9,0.013
2025-09-28 16:08:40,712.1,5.6,18.6,117.9,0.023
2025-09-28 16:08:45,727.6,8.4,13.0,97.3,0.017
2025-09-28 16:08:50,720.8,5.9,11.7,128.1,0.016
2025-09-28 16:08:55,723.0,8.7,14.9,85.0,0.019
2025-09-28 16:09:00,702.1,6.8,14.5,79.2,0.015
2025-09-28 16:09:05,711.9,7.2,16.7,108.1,0.020
2025-09-28 16:09:10,716.3,10.4,15.1,87.8,0.025
2025-09-28 16:09:15,718.3,6.8,14.1,71.8,0.024
2025-09-28 16:09:20,726.9,6.3,14.7,105.3,0.021
2025-09-28 16:09:25,720.1,8.8,13.8,70.6,0.026
2025-09-28 16:09:30,720.0,7.5,12.8,109.8,0.019
2025-09-28 16:09:35,699.7,9.5,13.2,117.1,0.015
2025-09-28 16:09:40,713.4,7.7,12.2,90.5,0.012
2025-09-28 16:09:45,707.3,8.2,12.6,92.3,0.024
2025-09-28 16:09:50,709.9,9.2,18.2,129.8,0.021
2025-09-28 16:09:55,724.0,8.5,13.9,86.4,0.023
2025-09-28 16:10:00,712.2,10.2,12.2,87.8,0.022
2025-09-28 16:10:05,726.5,10.0,15.0,107.7,0.025
2025-09-28 16:10:10,707.2,8.5,19.0,120.3,0.013
2025-09-28 16:10:15,703.2,9.3,17.0,92.7,0.020
2025-09-28 16:10:20,710.9,5.9,13.8,113.0,0.026
2025-09-28 16:10:25,724.3,8.2,12.1,105.7,0.016
2025-09-28 16:10:30,722.6,6.8,12.4,118.8,0.019
2025-09-28 16:10:35,708.5,9.3,11.0,78.1,0.017
2025-09-28 16:10:40,717.6,6.5,18.8,110.4,0.023
2025-09-28 16:10:45,707.1,7.2,15.6,70.3,0.021
2025-09-28 16:10:50,715.8,6.2,14.7,110.3,0.015
2025-09-28 16:10:55,722.1,5.8,18.7,105.2,0.013
2025-09-28 16:11:00,715.2,9.6,12.3,115.2,0.017
2025-09-28 16:11:05,718.5,5.9,16.0,96.2,0.026
2025-09-28 16:11:10,721.0,8.2,12.8,116.6,0.021
2025-09-28 16:11:15,714.3,8.6,15.8,85.4,0.019
2025-09-28 16:11:20,698.5,5.7,13.9,126.7,0.013
2025-09-28 16:11:25,719.6,8.1,13.4,118.8,0.012
2025-09-28 16:11:30,709.5,8.4,12.5,81.8,0.024
2025-09-28 16:11:35,700.5,9.8,16.3,90.2,0.025
2025-09-28 16:11:40,725.7,8.2,16.2,75.1,0.022
2025-09-28 16:11:45,697.7,7.2,16.4,126.4,0.019
2025-09-28 16:11:50,721.8,7.8,17.0,76.7,0.016
